run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107041 EN460_r21c21_Dep14Ch15_F11/0/10/0    59.60     0.65    4409.40   138.00   0.0200   0   Good 
01107041 EN479_r22c18_Dep14Ch16_F11/0/08/3    74.62     0.64    3811.20   128.96   0.0207   0   Good 
01107041 EN480_r22c19_Dep14Ch17_F11/0/09/2    58.00     0.67    3565.80   127.07   0.0216   0   Good 
01107041 EN481_r22c20_Dep14Ch18_F11/0/09/3    75.15     0.67    3592.20   117.16   0.0187   0   Good 
01107041 EN482_r22c21_Dep14Ch19_F11/0/10/2  2334.42     0.31       0.00     0.00   0.0000   5   Ped Led 
01107041 EN501_r23c18_Dep14Ch20_F12/0/08/1    62.14     0.66    4529.40   146.60   0.0213   0   Good 
01107041 EN502_r23c19_Dep14Ch21_F12/0/09/0    46.41     0.67    3060.00   106.49   0.0185   0   Good 
01107041 EN503_r23c20_Dep14Ch22_F12/0/09/1    34.19     0.67    2530.80    96.70   0.0185   0   Good 
01107041 EN504_r23c21_Dep14Ch23_F12/0/10/0    46.70     0.67    3814.80   141.65   0.0240   0   Good 
01107041 EN523_r24c18_Dep14Ch24_F12/0/08/3    50.50     0.65    4177.80   134.34   0.0202   0   Good 
01107041 EN524_r24c19_Dep14Ch25_F12/0/09/2    40.32     0.70    2965.20    99.20   0.0166   0   Good 
01107041 EN525_r24c20_Dep14Ch26_F12/0/09/3    88.29     0.63    3372.60   110.40   0.0179   0   Good 
01107041 EN526_r24c21_Dep14Ch27_F12/0/10/2    72.10     0.69    3845.40   142.26   0.0240   0   Good 
01107041 EN545_r25c18_Dep14Ch28_F13/0/08/1    76.06     0.67    4627.80   151.94   0.0220   0   Good 
01107041 EN546_r25c19_Dep14Ch29_F13/0/09/0    88.55     0.71    4233.60   141.18   0.0215   0   Good 
01107041 EN547_r25c20_Dep14Ch30_F13/0/09/1    95.39     0.70    4218.00   137.87   0.0208   0   Good 
01107041 EN548_r25c21_Dep14Ch31_F13/0/10/0    66.95     0.66    2987.40   104.37   0.0182   0   Good 
01107041 EN551_r26c02_Dep15Ch00_F13/0/00/3    92.15     0.69    3119.40   111.77   0.0198   0   Good 
01107041 EN552_r26c03_Dep15Ch01_F13/0/01/2    30.68     0.67    3979.80   130.92   0.0203   0   Good 
01107041 EN553_r26c04_Dep15Ch02_F13/0/01/3    76.78     0.70    5033.40   146.70   0.0192   0   Good 
01107041 EN554_r26c05_Dep15Ch03_F13/0/02/2    40.00     0.68    4332.00   145.86   0.0221   0   Good 
01107041 EN573_r27c02_Dep15Ch04_F14/0/00/1    56.23     0.68    4651.80   151.66   0.0219   0   Good 
01107041 EN574_r27c03_Dep15Ch05_F14/0/01/0    60.54     0.66    3351.60   107.84   0.0173   0   Good 
01107041 EN575_r27c04_Dep15Ch06_F14/0/01/1    52.55     0.68    4182.00   129.24   0.0189   0   Good 
01107041 EN576_r27c05_Dep15Ch07_F14/0/02/0    38.51     0.67    3615.00   117.69   0.0187   0   Good 
01107041 EN595_r28c02_Dep15Ch08_F14/0/00/3    73.44     0.71    5121.00   162.64   0.0220   0   Good 
01107041 EN596_r28c03_Dep15Ch09_F14/0/01/2    21.14     0.67    3510.60   111.12   0.0174   0   Good 
01107041 EN597_r28c04_Dep15Ch10_F14/0/01/3    67.49     0.62    3825.60   128.02   0.0204   0   Good 
01107041 EN598_r28c05_Dep15Ch11_F14/0/02/2    33.04     0.71    3962.40   127.40   0.0195   0   Good 
01107041 EN617_r29c02_Dep15Ch12_F22/1/00/1    57.16     0.69    4434.60   148.21   0.0221   0   Good 
01107041 EN618_r29c03_Dep15Ch13_F22/1/01/0    68.31     0.68    3695.40   111.64   0.0167   0   Good 
01107041 EN619_r29c04_Dep15Ch14_F22/1/01/1    59.87     0.69    4369.80   132.01   0.0188   0   Good 
01107041 EN620_r29c05_Dep15Ch15_F22/1/02/0    50.01     0.67    3556.80   117.75   0.0190   0   Good 
01107041 EN639_r30c02_Dep15Ch16_F22/1/00/3    64.02     0.66    4357.20   135.84   0.0197   0   Good 
01107041 EN640_r30c03_Dep15Ch17_F22/1/01/2    92.17     0.66    3396.00   121.05   0.0209   0   Good 
01107041 EN641_r30c04_Dep15Ch18_F22/1/01/3    78.57     0.66    4053.00   122.78   0.0180   0   Good 
01107041 EN642_r30c05_Dep15Ch19_F22/1/02/2    44.95     0.72    3366.60   121.46   0.0212   0   Good 
01107041 EN661_r31c02_Dep15Ch20_F18/0/00/1    84.45     0.72    4633.20   114.81   0.0140   0   Good 
01107041 EN662_r31c03_Dep15Ch21_F18/0/01/0    64.28     0.78    4456.80   107.19   0.0128   0   Good 
01107041 EN663_r31c04_Dep15Ch22_F18/0/01/1    46.48     0.74    4561.80   120.73   0.0155   0   Good 
01107041 EN664_r31c05_Dep15Ch23_F18/0/02/0    63.17     0.78    4192.80   126.37   0.0182   0   Good 
01107041 EN683_r32c02_Dep15Ch24_F18/0/00/3    63.12     0.74    3849.60   107.07   0.0148   0   Good 
01107041 EN684_r32c03_Dep15Ch25_F18/0/01/2    40.80     0.75    3670.20   101.13   0.0139   0   Good 
01107041 EN685_r32c04_Dep15Ch26_F18/0/01/3    50.29     0.78    4255.80   121.27   0.0167   0   Good 
01107041 EN686_r32c05_Dep15Ch27_F18/0/02/2    55.38     0.76    4909.20   134.40   0.0172   0   Good 
01107041 EN705_r33c02_Dep15Ch28_F19/0/00/1    60.56     0.79    2374.20    77.89   0.0117   0   Good 
01107041 EN706_r33c03_Dep15Ch29_F19/0/01/0    54.61     0.76    2661.60    87.37   0.0140   0   Good 
01107041 EN707_r33c04_Dep15Ch30_F19/0/01/1    30.81     0.74    3501.60   101.12   0.0146   0   Good 
01107041 EN708_r33c05_Dep15Ch31_F19/0/02/0    38.63     0.76    3747.00   102.66   0.0141   0   Good 
01107041 EN555_r26c06_Dep16Ch00_F13/0/02/3    89.94     0.66    4649.40   148.07   0.0211   0   Good 
01107041 EN556_r26c07_Dep16Ch01_F13/0/03/2    83.33     0.63    3527.40   112.02   0.0176   0   Good 
01107041 EN557_r26c08_Dep16Ch02_F13/0/03/3    73.36     0.69    3283.80   105.93   0.0170   0   Good 
01107041 EN558_r26c09_Dep16Ch03_F13/0/04/2    28.41     0.66    3738.60   128.32   0.0209   0   Good 
01107041 EN577_r27c06_Dep16Ch04_F14/0/02/1    58.82     0.61    3483.60   115.51   0.0188   0   Good 
01107041 EN578_r27c07_Dep16Ch05_F14/0/03/0    55.39     0.63    4047.00   128.79   0.0195   0   Good 
01107041 EN579_r27c08_Dep16Ch06_F14/0/03/1    64.03     0.63    4038.60   119.91   0.0173   0   Good 
01107041 EN580_r27c09_Dep16Ch07_F14/0/04/0    86.51     0.63    3918.60   130.82   0.0206   0   Good 
01107041 EN599_r28c06_Dep16Ch08_F14/0/02/3    49.06     0.63    3945.00   110.76   0.0154   0   Good 
01107041 EN600_r28c07_Dep16Ch09_F14/0/03/2    60.40     0.69    4518.60   131.10   0.0179   0   Good 
01107041 EN601_r28c08_Dep16Ch10_F14/0/03/3    65.11     0.63    4381.20   131.58   0.0186   0   Good 
01107041 EN602_r28c09_Dep16Ch11_F14/0/04/2    12.19     0.74    3729.60   136.62   0.0232   0   Good 
01107041 EN621_r29c06_Dep16Ch12_F22/1/02/1    46.60     0.68    3844.20   119.78   0.0182   0   Good 
01107041 EN622_r29c07_Dep16Ch13_F22/1/03/0    26.70     0.66    4006.20   128.92   0.0197   0   Good 
01107041 EN623_r29c08_Dep16Ch14_F22/1/03/1    36.11     0.67    3894.00   123.55   0.0189   0   Good 
01107041 EN624_r29c09_Dep16Ch15_F22/1/04/0    49.66     0.70    3485.40   123.87   0.0212   0   Good 
01107041 EN643_r30c06_Dep16Ch16_F22/1/02/3    81.21     0.68    3237.00   109.12   0.0183   0   Good 
01107041 EN644_r30c07_Dep16Ch17_F22/1/03/2    54.59     0.66    3279.60   112.48   0.0191   0   Good 
01107041 EN645_r30c08_Dep16Ch18_F22/1/03/3    48.88     0.67    4013.40   130.88   0.0202   0   Good 
01107041 EN646_r30c09_Dep16Ch19_F22/1/04/2    27.75     0.71    4227.00   139.01   0.0211   0   Good 
01107041 EN665_r31c06_Dep16Ch20_F18/0/02/1    24.18     0.73    4215.00   130.46   0.0191   0   Good 
01107041 EN666_r31c07_Dep16Ch21_F18/0/03/0    58.35     0.71    4792.20   146.39   0.0201   0   Good 
01107041 EN667_r31c08_Dep16Ch22_F18/0/03/1    61.91     0.73    5927.40   155.37   0.0178   0   Good 
01107041 EN668_r31c09_Dep16Ch23_F18/0/04/0    54.99     0.74    4612.80   128.06   0.0169   0   Good 
01107041 EN687_r32c06_Dep16Ch24_F18/0/02/3   103.15     0.71    4894.80   135.41   0.0174   0   Good 
01107041 EN688_r32c07_Dep16Ch25_F18/0/03/2    48.09     0.73    5120.40   145.92   0.0187   0   Good 
01107041 EN689_r32c08_Dep16Ch26_F18/0/03/3    82.89     0.70    6448.80   183.95   0.0208   0   Good 
01107041 EN690_r32c09_Dep16Ch27_F18/0/04/2    23.44     0.74    4721.40   131.10   0.0172   0   Good 
01107041 EN709_r33c06_Dep16Ch28_F19/0/02/1    49.64     0.70    3331.80   105.80   0.0167   0   Good 
01107041 EN710_r33c07_Dep16Ch29_F19/0/03/0    48.46     0.73    4696.20   138.09   0.0188   0   Good 
01107041 EN711_r33c08_Dep16Ch30_F19/0/03/1    48.28     0.76    4585.80   123.04   0.0159   0   Good 
01107041 EN712_r33c09_Dep16Ch31_F19/0/04/0    81.86     0.73    5179.20   145.34   0.0184   0   Good 
01107041 EN559_r26c10_Dep17Ch00_F13/0/04/3    51.35     0.67    3990.00   125.86   0.0190   0   Good 
01107041 EN560_r26c11_Dep17Ch01_F13/0/05/2    55.40     0.66    3737.40   122.46   0.0194   0   Good 
01107041 EN561_r26c12_Dep17Ch02_F13/0/05/3    80.06     0.66    3358.20   125.99   0.0226   0   Good 
01107041 EN562_r26c13_Dep17Ch03_F13/0/06/2    58.88     0.66    3945.60   135.40   0.0216   0   Good 
01107041 EN581_r27c10_Dep17Ch04_F14/0/04/1    32.63     0.65    2989.80   108.35   0.0195   0   Good 
01107041 EN582_r27c11_Dep17Ch05_F14/0/05/0    62.01     0.68    2851.80    89.58   0.0139   0   Good 
01107041 EN583_r27c12_Dep17Ch06_F14/0/05/1    45.05     0.67    3108.00   110.80   0.0196   0   Good 
01107041 EN584_r27c13_Dep17Ch07_F14/0/06/0    62.77     0.65    3571.20   121.19   0.0199   0   Good 
01107041 EN603_r28c10_Dep17Ch08_F14/0/04/3    48.73     0.63    3613.20   116.68   0.0185   0   Good 
01107041 EN604_r28c11_Dep17Ch09_F14/0/05/2    48.67     0.64    3116.40   112.03   0.0199   0   Good 
01107041 EN605_r28c12_Dep17Ch10_F14/0/05/3    71.86     0.68    3586.80   111.95   0.0173   0   Good 
01107041 EN606_r28c13_Dep17Ch11_F14/0/06/2    23.46     0.65    3721.80   127.41   0.0208   0   Good 
01107041 EN625_r29c10_Dep17Ch12_F22/1/04/1    30.42     0.61    3211.20   117.88   0.0211   0   Good 
01107041 EN626_r29c11_Dep17Ch13_F22/1/05/0    52.50     0.65    3928.20   138.51   0.0225   0   Good 
01107041 EN627_r29c12_Dep17Ch14_F22/1/05/1    33.94     0.69    4021.20   145.61   0.0238   0   Good 
01107041 EN628_r29c13_Dep17Ch15_F22/1/06/0    47.92     0.64    4852.80   145.93   0.0198   0   Good 
01107041 EN647_r30c10_Dep17Ch16_F22/1/04/3    65.58     0.65    3966.00   130.63   0.0203   0   Good 
01107041 EN648_r30c11_Dep17Ch17_F22/1/05/2    55.43     0.67    3927.60   135.21   0.0217   0   Good 
01107041 EN649_r30c12_Dep17Ch18_F22/1/05/3    56.75     0.65    4171.20   144.49   0.0227   0   Good 
01107041 EN650_r30c13_Dep17Ch19_F22/1/06/2    51.88     0.66    4570.20   145.26   0.0208   0   Good 
01107041 EN669_r31c10_Dep17Ch20_F18/0/04/1    68.09     0.76    5638.20   160.65   0.0196   0   Good 
01107041 EN670_r31c11_Dep17Ch21_F18/0/05/0    76.05     0.72    6106.80   170.36   0.0197   0   Good 
01107041 EN671_r31c12_Dep17Ch22_F18/0/05/1    46.49     0.68    5269.80   151.33   0.0192   0   Good 
01107041 EN672_r31c13_Dep17Ch23_F18/0/06/0    53.91     0.72    4381.20   120.74   0.0161   0   Good 
01107041 EN691_r32c10_Dep17Ch24_F18/0/04/3    47.42     0.70    4810.80   139.40   0.0186   0   Good 
01107041 EN692_r32c11_Dep17Ch25_F18/0/05/2    47.08     0.71    4356.00   128.27   0.0180   0   Good 
01107041 EN693_r32c12_Dep17Ch26_F18/0/05/3    60.05     0.69    4838.40   120.31   0.0145   0   Good 
01107041 EN694_r32c13_Dep17Ch27_F18/0/06/2    18.77     0.70    4111.80   114.30   0.0156   0   Good 
01107041 EN713_r33c10_Dep17Ch28_F19/0/04/1    60.08     0.72    4516.80   144.39   0.0209   0   Good 
01107041 EN714_r33c11_Dep17Ch29_F19/0/05/0    40.52     0.75    3118.80   108.16   0.0186   0   Good 
01107041 EN715_r33c12_Dep17Ch30_F19/0/05/1    37.82     0.74    3394.20   101.91   0.0153   0   Good 
01107041 EN716_r33c13_Dep17Ch31_F19/0/06/0    43.57     0.74    3420.60   110.47   0.0177   0   Good 
01107041 EN563_r26c14_Dep18Ch00_F13/0/06/3    65.16     0.63    5029.20   153.65   0.0206   0   Good 
01107041 EN564_r26c15_Dep18Ch01_F13/0/07/2    71.44     0.71    5249.40   160.44   0.0210   0   Good 
01107041 EN565_r26c16_Dep18Ch02_F13/0/07/3    60.76     0.66    4621.80   139.54   0.0194   0   Good 
01107041 EN566_r26c17_Dep18Ch03_F13/0/08/2    16.29     0.68    4251.60   134.57   0.0199   0   Good 
01107041 EN585_r27c14_Dep18Ch04_F14/0/06/1    49.86     0.71    4729.20   129.49   0.0168   0   Good 
01107041 EN586_r27c15_Dep18Ch05_F14/0/07/0    67.27     0.68    4936.20   144.71   0.0192   0   Good 
01107041 EN587_r27c16_Dep18Ch06_F14/0/07/1    48.10     0.69    4784.40   151.58   0.0212   0   Good 
01107041 EN588_r27c17_Dep18Ch07_F14/0/08/0    35.87     0.67    3891.60   112.42   0.0160   0   Good 
01107041 EN607_r28c14_Dep18Ch08_F14/0/06/3    87.54     0.64    4510.20   134.98   0.0188   0   Good 
01107041 EN608_r28c15_Dep18Ch09_F14/0/07/2    60.60     0.66    4963.80   149.36   0.0200   0   Good 
01107041 EN609_r28c16_Dep18Ch10_F14/0/07/3    76.11     0.68    5327.40   150.43   0.0189   0   Good 
01107041 EN610_r28c17_Dep18Ch11_F14/0/08/2    33.07     0.66    4212.00   124.27   0.0176   0   Good 
01107041 EN629_r29c14_Dep18Ch12_F22/1/06/1    47.38     0.66    5184.00   150.24   0.0193   0   Good 
01107041 EN630_r29c15_Dep18Ch13_F22/1/07/0    76.31     0.67    3636.60    99.28   0.0136   0   Good 
01107041 EN631_r29c16_Dep18Ch14_F22/1/07/1    48.78     0.71    4143.60   130.17   0.0193   0   Good 
01107041 EN632_r29c17_Dep18Ch15_F22/1/08/0    63.45     0.65    3648.60   122.87   0.0200   0   Good 
01107041 EN651_r30c14_Dep18Ch16_F22/1/06/3    88.65     0.70    4859.40   143.62   0.0193   0   Good 
01107041 EN652_r30c15_Dep18Ch17_F22/1/07/2    69.87     0.63    3269.40   100.22   0.0154   0   Good 
01107041 EN653_r30c16_Dep18Ch18_F22/1/07/3    93.50     0.68    3651.60   107.17   0.0157   0   Good 
01107041 EN654_r30c17_Dep18Ch19_F22/1/08/2    53.07     0.67    3675.00   112.37   0.0170   0   Good 
01107041 EN673_r31c14_Dep18Ch20_F18/0/06/1    57.78     0.71    4792.80   109.58   0.0124   0   Good 
01107041 EN674_r31c15_Dep18Ch21_F18/0/07/0    54.12     0.70    5135.40   125.88   0.0148   0   Good 
01107041 EN675_r31c16_Dep18Ch22_F18/0/07/1    54.15     0.68    3979.80   107.35   0.0144   0   Good 
01107041 EN676_r31c17_Dep18Ch23_F18/0/08/0    52.72     0.73    4617.60   119.83   0.0151   0   Good 
01107041 EN695_r32c14_Dep18Ch24_F18/0/06/3    86.78     0.69    4269.00   119.21   0.0162   0   Good 
01107041 EN696_r32c15_Dep18Ch25_F18/0/07/2    76.70     0.73    4953.60   123.50   0.0148   0   Good 
01107041 EN697_r32c16_Dep18Ch26_F18/0/07/3    72.76     0.68    5087.40   128.21   0.0154   0   Good 
01107041 EN698_r32c17_Dep18Ch27_F18/0/08/2    31.01     0.73    5329.80   146.00   0.0180   0   Good 
01107041 EN717_r33c14_Dep18Ch28_F19/0/06/1    47.36     0.72    3569.40   102.00   0.0146   0   Good 
01107041 EN718_r33c15_Dep18Ch29_F19/0/07/0    76.74     0.74    4040.40   115.64   0.0162   0   Good 
01107041 EN719_r33c16_Dep18Ch30_F19/0/07/1    54.71     0.71    4426.80   122.40   0.0164   0   Good 
01107041 EN720_r33c17_Dep18Ch31_F19/0/08/0    51.26     0.75    4636.20   124.09   0.0160   0   Good 
01107041 EN567_r26c18_Dep19Ch00_F13/0/08/3    57.70     0.63    4554.00   136.03   0.0189   0   Good 
01107041 EN568_r26c19_Dep19Ch01_F13/0/09/2    45.06     0.67    4460.40   155.24   0.0236   0   Good 
01107041 EN569_r26c20_Dep19Ch02_F13/0/09/3    64.68     0.63    3214.80   110.20   0.0187   0   Good 
01107041 EN570_r26c21_Dep19Ch03_F13/0/10/2    12.97     0.68    2523.60    84.14   0.0135   0   Good 
01107041 EN589_r27c18_Dep19Ch04_F14/0/08/1    58.00     0.64    4157.40   145.32   0.0229   0   Good 
01107041 EN590_r27c19_Dep19Ch05_F14/0/09/0    84.91     0.59    4757.40   149.23   0.0209   0   Good 
01107041 EN591_r27c20_Dep19Ch06_F14/0/09/1    53.07     0.66    4107.00   118.91   0.0168   0   Good 
01107041 EN592_r27c21_Dep19Ch07_F14/0/10/0    91.51     0.63    3572.40   116.32   0.0186   0   Good 
01107041 EN611_r28c18_Dep19Ch08_F14/0/08/3    83.58     0.59    4381.80   145.60   0.0218   0   Good 
01107041 EN612_r28c19_Dep19Ch09_F14/0/09/2    72.21     0.68    5078.40   149.64   0.0196   0   Good 
01107041 EN613_r28c20_Dep19Ch10_F14/0/09/3    49.38     0.64    5372.40   165.83   0.0216   0   Good 
01107041 EN614_r28c21_Dep19Ch11_F14/0/10/2    62.39     0.63    3973.20   133.92   0.0211   0   Good 
01107041 EN633_r29c18_Dep19Ch12_F22/1/08/1    37.96     0.63    4003.80   120.85   0.0177   0   Good 
01107041 EN634_r29c19_Dep19Ch13_F22/1/09/0    51.32     0.65    3559.20   132.38   0.0231   0   Good 
01107041 EN635_r29c20_Dep19Ch14_F22/1/09/1    21.51     0.65    4311.00   139.52   0.0208   0   Good 
01107041 EN636_r29c21_Dep19Ch15_F22/1/10/0    55.05     0.70    3681.00   131.56   0.0222   0   Good 
01107041 EN655_r30c18_Dep19Ch16_F22/1/08/3    65.89     0.65    4373.40   134.40   0.0193   0   Good 
01107041 EN656_r30c19_Dep19Ch17_F22/1/09/2    54.74     0.68    3397.20   108.09   0.0171   0   Good 
01107041 EN657_r30c20_Dep19Ch18_F22/1/09/3    56.26     0.63    4043.40   136.79   0.0215   0   Good 
01107041 EN658_r30c21_Dep19Ch19_F22/1/10/2    36.52     0.69    3386.40   112.83   0.0186   0   Good 
01107041 EN677_r31c18_Dep19Ch20_F18/0/08/1    90.89     0.70    5577.60   141.33   0.0164   0   Good 
01107041 EN678_r31c19_Dep19Ch21_F18/0/09/0   102.67     0.65    4861.80   117.71   0.0139   0   Good 
01107041 EN679_r31c20_Dep19Ch22_F18/0/09/1    69.67     0.69    5707.20   163.83   0.0199   0   Good 
01107041 EN680_r31c21_Dep19Ch23_F18/0/10/0   124.83     0.68    4651.20   155.76   0.0227   0   Good 
01107041 EN699_r32c18_Dep19Ch24_F18/0/08/3    68.07     0.66    5112.60   142.06   0.0180   0   Good 
01107041 EN700_r32c19_Dep19Ch25_F18/0/09/2    78.04     0.70    5510.40   149.93   0.0181   0   Good 
01107041 EN701_r32c20_Dep19Ch26_F18/0/09/3    74.63     0.73    4617.00   129.35   0.0172   0   Good 
01107041 EN702_r32c21_Dep19Ch27_F18/0/10/2    55.63     0.70    4161.60   133.90   0.0202   0   Good 
01107041 EN721_r33c18_Dep19Ch28_F19/0/08/1    52.89     0.70    5076.00   130.77   0.0159   0   Good 
01107041 EN722_r33c19_Dep19Ch29_F19/0/09/0    44.32     0.72    3268.80   101.82   0.0159   0   Good 
01107041 EN723_r33c20_Dep19Ch30_F19/0/09/1    63.13     0.70    3300.00   106.83   0.0172   0   Good 
01107041 EN724_r33c21_Dep19Ch31_F19/0/10/0    68.30     0.72    3499.20   103.71   0.0153   0   Good 
01107041 EN000_r01c01_Dep20Ch00_F20/0/00/0    70.62     0.72    5323.20   172.14   0.0229   0   Good 
01107041 EN001_r01c02_Dep20Ch01_F20/0/00/1    63.41     0.75    5694.60   157.17   0.0188   0   Good 
01107041 EN002_r01c03_Dep20Ch02_F20/0/01/0    60.74     0.72    5714.40   186.22   0.0238   0   Good 
01107041 EN003_r01c04_Dep20Ch03_F20/0/01/1    36.63     0.73    5163.60   146.56   0.0187   0   Good 
01107041 EN004_r01c05_Dep20Ch04_F20/0/02/0    54.26     0.75    4657.20   157.21   0.0230   0   Good 
01107041 EN005_r01c06_Dep20Ch05_F20/0/02/1    86.33     0.71    3824.40   118.22   0.0178   0   Good 
01107041 EN006_r01c07_Dep20Ch06_F20/0/03/0    52.45     0.76    3648.00   133.49   0.0229   0   Good 
01107041 EN007_r01c08_Dep20Ch07_F20/0/03/1    60.67     0.75    2628.60    86.82   0.0140   0   Good 
01107041 EN008_r01c09_Dep20Ch08_F20/0/04/0    52.93     0.74    3486.60   118.15   0.0195   0   Good 
01107041 EN009_r01c10_Dep20Ch09_F20/0/04/1    48.23     0.69    4197.60   134.81   0.0202   0   Good 
01107041 EN010_r01c11_Dep20Ch10_F20/0/05/0    62.45     0.73    2266.20    84.79   0.0154   0   Good 
01107041 EN011_r01c12_Dep20Ch11_F20/0/05/1    41.47     0.75    3516.60   136.53   0.0246   0   Good 
01107041 EN012_r01c13_Dep20Ch12_F20/0/06/0    41.31     0.76    3754.80   124.90   0.0199   0   Good 
01107041 EN013_r01c14_Dep20Ch13_F20/0/06/1    53.04     0.74    3847.20   119.93   0.0182   0   Good 
01107041 EN014_r01c15_Dep20Ch14_F20/0/07/0    65.82     0.76    4689.00   145.59   0.0204   0   Good 
01107041 EN015_r01c16_Dep20Ch15_F20/0/07/1    66.90     0.72    4129.80   133.10   0.0201   0   Good 
01107041 EN016_r01c17_Dep20Ch16_F20/0/08/0    79.77     0.74    4605.00   131.83   0.0178   0   Good 
01107041 EN017_r01c18_Dep20Ch17_F20/0/08/1    45.60     0.77    4815.00   135.60   0.0178   0   Good 
01107041 EN018_r01c19_Dep20Ch18_F20/0/09/0    61.16     0.79    3966.00   130.35   0.0203   0   Good 
01107041 EN019_r01c20_Dep20Ch19_F20/0/09/1    29.09     0.79    3791.40   128.60   0.0207   0   Good 
01107041 EN020_r01c21_Dep20Ch20_F20/0/10/0    53.10     0.79    4296.00   140.07   0.0210   0   Good 
01107041 EN021_r01c22_Dep20Ch21_F20/0/10/1    59.65     0.71    4669.20   142.71   0.0199   0   Good 
01107041 EN726_r34c01_Dep21Ch00_F19/0/00/2    48.38     0.81    2616.60    78.64   0.0109   0   Good 
01107041 EN727_r34c02_Dep21Ch01_F19/0/00/3    69.59     0.73    2588.40    83.36   0.0129   0   Good 
01107041 EN728_r34c03_Dep21Ch02_F19/0/01/2    92.10     0.73    3718.80    98.03   0.0129   0   Good 
01107041 EN729_r34c04_Dep21Ch03_F19/0/01/3    74.19     0.73    3361.20    85.48   0.0106   0   Good 
01107041 EN730_r34c05_Dep21Ch04_F19/0/02/2    68.36     0.66    3114.60    82.31   0.0104   0   Good 
01107041 EN731_r34c06_Dep21Ch05_F19/0/02/3    94.07     0.70    2902.20    79.89   0.0103   0   Good 
01107041 EN732_r34c07_Dep21Ch06_F19/0/03/2    45.87     0.69    3680.40   120.51   0.0192   0   Good 
01107041 EN733_r34c08_Dep21Ch07_F19/0/03/3    44.95     0.72    3840.60   117.73   0.0176   0   Good 
01107041 EN734_r34c09_Dep21Ch08_F19/0/04/2    61.76     0.69    4333.80   128.92   0.0182   0   Good 
01107041 EN735_r34c10_Dep21Ch09_F19/0/04/3    56.82     0.66    4531.20   133.08   0.0183   0   Good 
01107041 EN736_r34c11_Dep21Ch10_F19/0/05/2    80.52     0.65    3336.60   101.08   0.0153   0   Good 
01107041 EN737_r34c12_Dep21Ch11_F19/0/05/3    43.75     0.70    3034.80    93.98   0.0145   0   Good 
01107041 EN738_r34c13_Dep21Ch12_F19/0/06/2    58.76     0.63    3363.00   101.60   0.0153   0   Good 
01107041 EN739_r34c14_Dep21Ch13_F19/0/06/3    56.76     0.66    3338.40   102.54   0.0157   0   Good 
01107041 EN740_r34c15_Dep21Ch14_F19/0/07/2    66.20     0.74    3788.40   105.14   0.0146   0   Good 
01107041 EN741_r34c16_Dep21Ch15_F19/0/07/3    49.51     0.65    2980.80    91.93   0.0141   0   Good 
01107041 EN742_r34c17_Dep21Ch16_F19/0/08/2    50.41     0.68    3969.60   113.28   0.0159   0   Good 
01107041 EN743_r34c18_Dep21Ch17_F19/0/08/3    56.22     0.64    4602.00   122.67   0.0158   0   Good 
01107041 EN744_r34c19_Dep21Ch18_F19/0/09/2   137.15     0.90    3639.00   112.37   0.0171   0   Good 
01107041 EN745_r34c20_Dep21Ch19_F19/0/09/3    51.55     0.73    3754.20   122.16   0.0192   0   Good 
01107041 EN746_r34c21_Dep21Ch20_F19/0/10/2    65.01     0.68    4076.40   111.06   0.0150   0   Good 
01107041 EN747_r34c22_Dep21Ch21_F19/0/10/3    98.10     0.66    3628.80   114.47   0.0178   0   Good 
01107041 EN022_r02c01_Dep22Ch00_F20/0/00/2    69.47     0.65    4688.40   150.24   0.0214   0   Good 
01107041 EN044_r03c01_Dep22Ch01_F00/0/00/0    61.53     0.66    3863.40   132.52   0.0214   0   Good 
01107041 EN066_r04c01_Dep22Ch02_F00/0/00/2    95.82     0.63    3697.20   123.34   0.0198   0   Good 
01107041 EN088_r05c01_Dep22Ch03_F01/0/00/0    46.77     0.64    5355.00   170.00   0.0224   0   Good 
01107041 EN110_r06c01_Dep22Ch04_F01/0/00/2    70.32     0.64    4623.60   144.58   0.0205   0   Good 
01107041 EN132_r07c01_Dep22Ch05_F22/0/00/0    39.95     0.62    3619.80   106.68   0.0157   0   Good 
01107041 EN154_r08c01_Dep22Ch06_F22/0/00/2    60.20     0.63    3379.80   106.68   0.0168   0   Good 
01107041 EN176_r09c01_Dep22Ch07_F05/0/00/0    74.92     0.58    2658.00    97.12   0.0177   0   Good 
01107041 EN198_r10c01_Dep22Ch08_F05/0/00/2    69.61     0.64    3234.60   109.69   0.0185   0   Good 
01107041 EN220_r11c01_Dep22Ch09_F06/0/00/0   269.08     0.50    1527.60    23.88  -0.0171   1   Ped 
01107041 EN242_r12c01_Dep22Ch10_F06/0/00/2    52.47     0.62    2942.40   106.46   0.0192   0   Good 
01107041 EN264_r13c01_Dep22Ch11_F07/0/00/0    48.57     0.68    2416.20    83.94   0.0140   0   Good 
01107041 EN286_r14c01_Dep22Ch12_F07/0/00/2    45.56     0.65    3227.40   116.13   0.0205   0   Good 
01107041 EN308_r15c01_Dep22Ch13_F08/0/00/0    46.55     0.74    3273.60   120.84   0.0216   0   Good 
01107041 EN330_r16c01_Dep22Ch14_F08/0/00/2    58.19     0.70    3853.20   130.65   0.0209   0   Good 
