0 0  0 0  0   0  3366 14817 14822 14818 14820
0 0  0 0  1   0  3366 14826 14824 14823 14827
0 0  0 0  2   0  3366 14818 14825 14821 14825
0 0  0 0  3   0  3366 14823 14828 14823 14822
0 0  0 0  4   0  3366 14833 14830 14832 14830
0 0  0 0  5   0  3366 14839 14827 14831 14838
0 0  0 0  6   0  3366 14836 14827 14841 14836
0 0  0 0  7   0  3366 14829 14838 14834 14840
0 0  0 0  8   0  3366 14828 14827 14824 14824
0 0  0 0  9   0  3366 14825 14822 14829 14827
0 0  0 0 10   0  3366 14829 14830 14824 14824
0 0  1 0  0   0  3366 14759 14752 14762 14765
0 0  1 0  1   0  3366 14823 14821 14830 14827
0 0  1 0  2   0  3366 14825 14828 14824 14830
0 0  1 0  3   0  3366 14825 14825 14827 14822
0 0  1 0  4   0  3366 14820 14822 14831 14834
0 0  1 0  5   0  3366 14824 14822 14822 14828
0 0  1 0  6   0  3366 14828 14830 14820 14832
0 0  1 0  7   0  3366 14835 14830 14834 14822
0 0  1 0  8   0  3366 14828 14819 14831 14833
0 0  1 0  9   0  3366 14829 14819 14825 14822
0 0  1 0 10   0  3366 14821 14828 14828 14828
0 0  5 0  0   0  3366 14736 14734 14732 14732
0 0  5 0  1   0  3366 14821 14819 14823 14821
0 0  5 0  2   0  3366 14815 14817 14825 14826
0 0  5 0  3   0  3366 14839 14834 14834 14836
0 0  5 0  4   0  3366 14834 14830 14832 14836
0 0  5 0  5   0  3366 14824 14835 14824 14830
0 0  5 0  6   0  3366 14823 14829 14831 14827
0 0  5 0  7   0  3366 14833 14829 14829 14838
0 0  5 0  8   0  3366 14835 14825 14820 14831
0 0  5 0  9   0  3366 14823 14828 14824 14823
0 0  5 0 10   0  3366 14822 14815 14818 14823
0 0  6 0  0   0  3366 14732 14733 14729 14734
0 0  6 0  1   0  3366 14822 14827 14824 14824
0 0  6 0  2   0  3366 14821 14820 14819 14825
0 0  6 0  3   0  3366 14812 14827 14821 14822
0 0  6 0  4   0  3366 14826 14825 14823 14831
0 0  6 0  5   0  3366 14821 14826 14828 14822
0 0  6 0  6   0  3366 14829 14823 14821 14824
0 0  6 0  7   0  3366 14815 14828 14825 14834
0 0  6 0  8   0  3366 14829 14820 14826 14834
0 0  6 0  9   0  3366 14819 14815 14824 14819
0 0  6 0 10   0  3366 14816 14818 14813 14821
0 0  7 0  0   0  3366 14729 14734 14816 14735
0 0  7 0  1   0  3366 14819 14826 14734 14814
0 0  7 0  2   0  3366 14813 14819 14812 14813
0 0  7 0  3   0  3366 14822 14817 14823 14820
0 0  7 0  4   0  3366 14815 14818 14814 14822
0 0  7 0  5   0  3366 14828 14835 14814 14831
0 0  7 0  6   0  3366 14836 14821 14828 14821
0 0  7 0  7   0  3366 14823 14838 14817 14831
0 0  7 0  8   0  3366 14756 14817 14823 14816
0 0  7 0  9   0  3366 14816 14824 14813 14814
0 0  7 0 10   0  3366 14820 14815 14819 14816
0 0  8 0  0   0  3366 14820 14738 14817 14739
0 0  8 0  1   0  3366 14728 14809 14729 14824
0 0  8 0  2   0  3366 14821 14810 14816 14818
0 0  8 0  3   0  3366 14820 14833 14821 14838
0 0  8 0  4   0  3366 14832 14830 14836 14835
0 0  8 0  5   0  3366 14825 14811 14831 14823
0 0  8 0  6   0  3366 14820 14813 14806 14811
0 0  8 0  7   0  3366 14807 14805 14810 14806
0 0  8 0  8   0  3366 14808 14835 14818 14838
0 0  8 0  9   0  3366 14836 14837 14839 14853
0 0  8 0 10   0  3366 14839 14819 14842 14821
0 0  9 0  0   0  3366 14818 14778 14822 14777
0 0  9 0  1   0  3366 14783 14824 14776 14828
0 0  9 0  2   0  3366 14827 14736 14826 14731
0 0  9 0  3   0  3366 14734 14805 14728 14795
0 0  9 0  4   0  3366 14790 14765 14794 14770
0 0  9 0  5   0  3366 14769 14779 14770 14782
0 0  9 0  6   0  3366 14784 14782 14770 14791
0 0  9 0  7   0  3366 14788 14738 14787 14734
0 0  9 0  8   0  3366 14745 14819 14737 14816
0 0  9 0  9   0  3366 14806 14804 14816 14815
0 0  9 0 10   0  3366 14842 14824 14847 14826
0 0 10 0  0   0  3366 14821 14778 14786 14782
0 0 10 0  1   0  3366 14789 14824 14822 14829
0 0 10 0  2   0  3366 14825 14734 14739 14737
0 0 10 0  3   0  3366 14724 14793 14796 14802
0 0 10 0  4   0  3366 14794 14764 14757 14758
0 0 10 0  5   0  3366 14737 14734 14731 14737
0 0 10 0  6   0  3366 14796 14790 14792 14795
0 0 10 0  7   0  3366 14740 14740 14741 14744
0 0 10 0  8   0  3366 14814 14815 14813 14847
0 0 10 0  9   0  3366 14816 14818 14814 14813
0 0 10 0 10   0  3366 14821 14826 14819 14823
0 0 11 0  0   0  3366 14786 14778 14783 14781
0 0 11 0  1   0  3366 14822 14819 14821 14827
0 0 11 0  2   0  3366 14744 14733 14732 14726
0 0 11 0  3   0  3366 14794 14804 14791 14793
0 0 11 0  4   0  3366 14763 14771 14766 14767
0 0 11 0  5   0  3366 14739 14738 14739 14744
0 0 11 0  6   0  3366 14763 14762 14767 14763
0 0 11 0  7   0  3366 14729 14727 14735 14734
0 0 11 0  8   0  3366 14800 14804 14801 14803
0 0 11 0  9   0  3366 14815 14819 14814 14811
0 0 11 0 10   0  3366 14825 14819 14823 14818
0 0 12 0  0   0  3366 14779 14776 14778 14777
0 0 12 0  1   0  3366 14829 14817 14823 14826
0 0 12 0  2   0  3366 14729 14834 14733 14732
0 0 12 0  3   0  3366 14798 14795 14792 14797
0 0 12 0  4   0  3366 14732 14735 14731 14730
0 0 12 0  5   0  3366 14734 14733 14730 14733
0 0 12 0  6   0  3366 14765 14774 14761 14773
0 0 12 0  7   0  3366 14731 14736 14730 14733
0 0 12 0  8   0  3366 14791 14793 14799 14793
0 0 12 0  9   0  3366 14823 14826 14819 14823
0 0 12 0 10   0  3366 14815 14814 14823 14813
0 0 13 0  0   0  3366 14784 14772 14793 14789
0 0 13 0  1   0  3366 14825 14825 14822 14816
0 0 13 0  2   0  3366 14732 14734 14732 14729
0 0 13 0  3   0  3366 14735 14735 14737 14730
0 0 13 0  4   0  3366 14731 14737 14737 14728
0 0 13 0  5   0  3366 14745 14832 14736 14733
0 0 13 0  6   0  3366 14781 14777 14775 14771
0 0 13 0  7   0  3366 14732 14733 14733 14731
0 0 13 0  8   0  3366 14787 14790 14799 14803
0 0 13 0  9   0  3366 14820 14822 14819 14826
0 0 13 0 10   0  3366 14816 14823 14821 14817
0 0 14 0  0   0  3366 14788 14786 14774 14773
0 0 14 0  1   0  3366 14821 14820 14823 14820
0 0 14 0  2   0  3366 14729 14727 14736 14731
0 0 14 0  3   0  3366 14736 14726 14732 14730
0 0 14 0  4   0  3366 14733 14737 14731 14732
0 0 14 0  5   0  3366 14738 14742 14739 14726
0 0 14 0  6   0  3366 14793 14795 14790 14794
0 0 14 0  7   0  3366 14731 14734 14731 14737
0 0 14 0  8   0  3366 14795 14795 14792 14797
0 0 14 0  9   0  3366 14825 14821 14827 14822
0 0 14 0 10   0  3366 14817 14815 14814 14812
0 0 18 0  0   0  3366  8733  8731  8733  8731
0 0 18 0  1   0  3366  8733  8735  8731  8731
0 0 18 0  2   0  3366  8728  8728  8728  8735
0 0 18 0  3   0  3366  8728  8735  8735  8738
0 0 18 0  4   0  3366  8733  8731  8728  8731
0 0 18 0  5   0  3366  8728  8731  8731  8728
0 0 18 0  6   0  3366  8735  8735  8733  8738
0 0 18 0  7   0  3366  8731  8728  8731  8733
0 0 18 0  8   0  3366  8731  8728  8731  8735
0 0 18 0  9   0  3366  8726  8728  8733  8735
0 0 18 0 10   0  3366  8731  8726  8731  8733
0 0 19 0  0   0  3366  8731  8715  8721  8717
0 0 19 0  1   0  3366  8724  8721  8719  8726
0 0 19 0  2   0  3366  8726  8710  8726  8731
0 0 19 0  3   0  3366  8724  8726  8726  8726
0 0 19 0  4   0  3366  8712  8724  8717  8712
0 0 19 0  5   0  3366  8731  8738  8740  8733
0 0 19 0  6   0  3366  8728  8731  8726  8726
0 0 19 0  7   0  3366  8728  8735  8728  8733
0 0 19 0  8   0  3366  8733  8726  8731  8726
0 0 19 0  9   0  3366  8735  8728  8724  8726
0 0 19 0 10   0  3366  8735  8738  8738  8728
0 0 20 0  0   0  3366 14832 14831 14829 14837
0 0 20 0  1   0  3366 14839 14834 14832 14819
0 0 20 0  2   0  3366 14836 14833 14833 14830
0 0 20 0  3   0  3366 14818 14821 14824 14826
0 0 20 0  4   0  3366 14831 14827 14824 14828
0 0 20 0  5   0  3366 14818 14823 14825 14820
0 0 20 0  6   0  3366 14821 14817 14825 14823
0 0 20 0  7   0  3366 14821 14822 14826 14819
0 0 20 0  8   0  3366 14827 14817 14821 14836
0 0 20 0  9   0  3366 14828 14835 14832 14835
0 0 20 0 10   0  3366 14828 14830 14838 14835
0 0 22 0  0   0  3366 14731 14732 14730 14731
0 0 22 0  1   0  3366 14828 14824 14825 14826
0 0 22 0  2   0  3366 14824 14821 14827 14828
0 0 22 0  3   0  3366 14820 14823 14827 14827
0 0 22 0  4   0  3366 14831 14836 14830 14825
0 0 22 0  5   0  3366 14833 14832 14832 14830
0 0 22 0  6   0  3366 14827 14830 14832 14829
0 0 22 0  7   0  3366 14837 14831 14834 14832
0 0 22 0  8   0  3366 14823 14829 14834 14823
0 0 22 0  9   0  3366 14816 14827 14836 14832
0 0 22 0 10   0  3366 14823 14824 14832 14824
0 0 22 1  0   0  3366 14788 14779 14776 14774
0 0 22 1  1   0  3366 14827 14827 14831 14825
0 0 22 1  2   0  3366 14726 14728 14734 14733
0 0 22 1  3   0  3366 14742 14736 14732 14737
0 0 22 1  4   0  3366 14723 14736 14736 14738
0 0 22 1  5   0  3366 14742 14761 14738 14765
0 0 22 1  6   0  3366 14768 14777 14769 14764
0 0 22 1  7   0  3366 14741 14743 14747 14737
0 0 22 1  8   0  3366 14799 14803 14797 14799
0 0 22 1  9   0  3366 14821 14821 14820 14822
0 0 22 1 10   0  3366 14809 14815 14814 14814
0 1  0 0  0   0  3366 14804 14806 14816 14808
0 1  0 0  1   0  3366 14802 14810 14807 14808
0 1  0 0  2   0  3366 14814 14816 14807 14810
0 1  0 0  3   0  3366 14807 14811 14807 14817
0 1  0 0  4   0  3366 14804 14816 14811 14810
0 1  0 0  5   0  3366 14812 14807 14811 14800
0 1  0 0  6   0  3366 14804 14811 14812 14808
0 1  0 0  7   0  3366 14810 14801 14809 14806
0 1  0 0  8   0  3366 14774 14777 14780 14772
0 1  0 0  9   0  3366 14775 14777 14781 14769
0 1  0 0 10   0  3366 14775 14777 14779 14781
0 1  1 0  0   0  3366 14768 14765 14770 14771
0 1  1 0  1   0  3366 14770 14769 14763 14771
0 1  1 0  2   0  3366 14772 14770 14768 14765
0 1  1 0  3   0  3366 14783 14778 14784 14778
0 1  1 0  4   0  3366 14771 14766 14782 14780
0 1  1 0  5   0  3366 14768 14771 14769 14770
0 1  1 0  6   0  3366 14772 14782 14778 14776
0 1  1 0  7   0  3366 14779 14777 14785 14778
0 1  1 0  8   0  3366 14785 14778 14781 14782
0 1  1 0  9   0  3366 14779 14779 14775 14782
0 1  1 0 10   0  3366 14769 14769 14773 14779
0 1  5 0  0   0  3366 14775 14769 14765 14772
0 1  5 0  1   0  3366 14770 14772 14773 14774
0 1  5 0  2   0  3366 14772 14773 14763 14773
0 1  5 0  3   0  3366 14772 14782 14778 14779
0 1  5 0  4   0  3366 14776 14778 14776 14773
0 1  5 0  5   0  3366 14770 14766 14776 14781
0 1  5 0  6   0  3366 14773 14776 14767 14770
0 1  5 0  7   0  3366 14782 14788 14786 14783
0 1  5 0  8   0  3366 14789 14795 14796 14800
0 1  5 0  9   0  3366 14794 14785 14791 14791
0 1  5 0 10   0  3366 14794 14798 14794 14790
0 1  6 0  0   0  3366 14789 14795 14793 14791
0 1  6 0  1   0  3366 14784 14791 14795 14790
0 1  6 0  2   0  3366 14783 14785 14790 14787
0 1  6 0  3   0  3366 14789 14781 14790 14791
0 1  6 0  4   0  3366 14790 14787 14791 14787
0 1  6 0  5   0  3366 14788 14792 14788 14792
0 1  6 0  6   0  3366 14791 14791 14788 14791
0 1  6 0  7   0  3366 14792 14795 14791 14789
0 1  6 0  8   0  3366 14784 14790 14791 14791
0 1  6 0  9   0  3366 14793 14797 14796 14794
0 1  6 0 10   0  3366 14798 14793 14790 14793
0 1  7 0  0   0  3366 14784 14783 14785 14788
0 1  7 0  1   0  3366 14790 14783 14780 14789
0 1  7 0  2   0  3366 14789 14793 14790 14791
0 1  7 0  3   0  3366 14797 14787 14789 14789
0 1  7 0  4   0  3366 14782 14790 14785 14781
0 1  7 0  5   0  3366 14784 14786 14783 14791
0 1  7 0  6   0  3366 14787 14784 14781 14789
0 1  7 0  7   0  3366 14780 14789 14787 14785
0 1  7 0  8   0  3366 14802 14787 14788 14792
0 1  7 0  9   0  3366 14785 14783 14794 14789
0 1  7 0 10   0  3366 14789 14786 14779 14784
0 1  8 0  0   0  3366 14790 14784 14788 14785
0 1  8 0  1   0  3366 14790 14788 14801 14788
0 1  8 0  2   0  3366 14790 14789 14787 14788
0 1  8 0  3   0  3366 14792 14789 14803 14787
0 1  8 0  4   0  3366 14785 14790 14791 14791
0 1  8 0  5   0  3366 14794 14786 14785 14798
0 1  8 0  6   0  3366 14788 14784 14792 14791
0 1  8 0  7   0  3366 14784 14798 14785 14790
0 1  8 0  8   0  3366 14789 14796 14803 14799
0 1  8 0  9   0  3366 14795 14802 14796 14797
0 1  8 0 10   0  3366 14801 14800 14799 14795
0 1  9 0  0   0  3366 14790 14794 14790 14785
0 1  9 0  1   0  3366 14794 14793 14790 14793
0 1  9 0  2   0  3366 14793 14797 14800 14793
0 1  9 0  3   0  3366 14783 14786 14790 14793
0 1  9 0  4   0  3366 14789 14790 14793 14790
0 1  9 0  5   0  3366 14790 14785 14789 14786
0 1  9 0  6   0  3366 14785 14789 14798 14780
0 1  9 0  7   0  3366 14795 14800 14794 14788
0 1  9 0  8   0  3366 14781 14783 14783 14783
0 1  9 0  9   0  3366 14816 14818 14809 14814
0 1  9 0 10   0  3366 14811 14803 14813 14808
0 1 10 0  0   0  3366 14802 14801 14803 14805
