1 0  0 0  0   0 13464 15073 15181     0     0
1 0  0 0  1   0 13464 15098 15137     0     0
1 0  0 0  2   0 13464 15105 15099     0     0
1 0  0 0  3   0 13464 15110 15142     0     0
1 0  0 0  4   0 13464 15066 15138     0     0
1 0  0 0  5   0 13464 15088 15151     0     0
1 0  0 0  6   0 13464 15092 15144     0     0
1 0  0 0  7   0 13464 15149 15137     0     0
1 0  0 0  8   0 13464 15096 15126     0     0
1 0  0 0  9   0 13464 15267 15111     0     0
1 0  0 0 10   0 13464 15272 15097     0     0
1 0  0 0 11   0 13464 15220 15204     0     0
1 0  0 0 12   0 13464 15080 15175     0     0
1 0  1 1  0   0 13464 15081 15139     0     0
1 0  1 1  1   0 13464 15160 15121     0     0
1 0  1 1  2   0 13464 15073 15092     0     0
1 0  1 1  3   0 13464 15082 15110     0     0
1 0  1 1  4   0 13464 15208 15112     0     0
1 0  1 1  5   0 13464 15113 15103     0     0
1 0  1 1  6   0 13464 15190 15069     0     0
1 0  1 1  7   0 13464 15107 15156     0     0
1 0  1 1  8   0 13464 15085 15140     0     0
1 0  1 1  9   0 13464 15051 15109     0     0
1 0  1 1 10   0 13464 15072 15090     0     0
1 0  1 1 11   0 13464 15139 15056     0     0
1 0  1 1 12   0 13464 15105 15125     0     0
1 0  2 0  0   0 13464 15180 15141     0     0
1 0  2 0  1   0 13464 15091 15104     0     0
1 0  2 0  2   0 13464 15137 15105     0     0
1 0  2 0  3   0 13464 15133 15087     0     0
1 0  2 0  4   0 13464 15105 15176     0     0
1 0  2 0  5   0 13464 15148 15109     0     0
1 0  2 0  6   0 13464 15156 15128     0     0
1 0  2 0  7   0 13464 15083 15075     0     0
1 0  2 0  8   0 13464 15108 15085     0     0
1 0  2 0  9   0 13464 15110 15144     0     0
1 0  2 0 10   0 13464 15115 15084     0     0
1 0  2 0 11   0 13464 15122 15132     0     0
1 0  2 0 12   0 13464 15205 15176     0     0
1 0  3 0  0   0 13464 15164 15170     0     0
1 0  3 0  1   0 13464 15251 15150     0     0
1 0  3 0  2   0 13464 15172 15118     0     0
1 0  3 0  3   0 13464 15175 15118     0     0
1 0  3 0  4   0 13464 15250 15127     0     0
